id,text 
580036323047841792,RT @usmayors: We are meeting with @SenWarren about fighting income inequality and creating #CitiesOfOpportunity. #MayorsDo http://t.co/sC2i…
580033454219386881,Great MA Business Matchmaker event in Framingham today – connecting local companies w/ gov contracting opportunities. http://t.co/JTzDvGLOdC
580022843934658560,"RT @OversightDems: Tell @SenWarren and @RepCummings why you believe your retirement savings should
be protected http://t.co/5Suxc4JEfJ"
580008726733672448,RT @OversightDems: Retweet if you agree it’s time to #ProtectOurSavings from the retirement hustle http://t.co/ohyZ2OHfhN
579390626547937281,Children deserve a lot more than the Republicans' 2-year CHIP patch. I support the 4-year plan to #ExtendCHIP now. Our kids need it.
578924438336368640,Here's some real #MarchMadness for the millions of people struggling with student loan debt. #bankonstudents http://t.co/GdS5uCblwZ
578594655320698880,RT @BostonGlobe: Elizabeth Warren sees popular momentum for bill that allows students to refinance loans http://t.co/Smnm8ygNeR
578583624443764737,"RT @masslivenews: While reintroducing her #StudentLoanDebt bill, @SenWarren issued a bold challenge to the GOP- http://t.co/3GXztwqAAm http…"
578568062628016128,I’m reintroducing the #BankOnStudents Act to give much-needed relief to student loan borrowers. Watch: https://t.co/smwdth9uCT
577951754580570112,RT @ErinBrockovich: Like a musician meeting a Beatle #Starstruck @SenWarren -- talking about the need for sensible chemical reform #TSCA ht…
577606470436540417,"1 week to go until our MA Business Matchmaker event in Framingham! To learn more &amp; RSVP, visit: http://t.co/u34rUy3iXT"
577486482522419200,Retirement advisors shouldn’t give advice based on kickbacks from selling lousy products. Watch my AARP speech: https://t.co/np3cRjBWow
575713877377351680,100+ law profs agree: A #TPP trade deal with ISDS would undermine US sovereignty. Watch my floor speech why: https://t.co/OIq4L8TnWe
575684452283727872,"10M kids, including 148k in MA, depend on CHIP for health care. I'm fighting to #extendCHIPnow so funding doesn’t expire later this year."
574362331783757824,"Honored to spend the day w/ @repjohnlewis, a man who changed history. We carry his memories in our hearts. #Selma50 http://t.co/ONgvIOdR7U"
574353855862824960,It's up to us to make sure our government serves ALL of our people. We must restore the #VotingRightsAct. #Selma50 http://t.co/NZpYsrBsMa
574348398599475200,RT @FaithNPolitics: .@SenWarren and her husband take in the moment on the Edmund Pettus Bridge #FPI15 http://t.co/k8yFfkyFd9
574312000106295297,"Today we listen, we remember, and we continue the fight. #Selma50 #MarchOn http://t.co/GWgO1XcXRN"
574260574806220800,RT @trymainelee: A meeting of faith and politics. Den. Elizabeth Warren and Rev. Barber at Brown Chapel. http://t.co/wRZiUMTXX7
574237768299102208,RT @AriBerman: .@repjohnlewis telling the story of Bloody Sunday entering Selma (Elizabeth Warren behind him) #Selma50 http://t.co/zmmbnZUO…
573978170074001409,Proud to file a SCOTUS brief for marriage equality w/ 43 other senators because #LoveCantWait. http://t.co/YKTE3iXMlN http://t.co/Y0LESXqXLn
573860685291061249,"The @BostonGlobe says the Medical Innovation Act is a ""creative, sensible solution to boost NIH funding"" http://t.co/ftqmHWIoDZ #NIHSwearJar"
573162365287587841,The GOP needs to stop its ambush on workers' rights &amp; let the @NLRB do its job. Watch: http://t.co/nRd5V4xHtP #1u
572457929057705984,.@SenatorBarb is the fearless leader for women in the Senate. I'll miss my friend when she retires. http://t.co/noCRH482qI
571013298822385664,The FCC did the right thing by adopting strong rules for a free &amp; open Internet. This is a huge victory for the little guys. #NetNeutrality
570971363533578240,Letting foreign companies challenge US laws under the TPP agreement without stepping in US court is a bad deal. Read: http://t.co/QDlO6meqoU
570626572450983936,My GOP colleagues: You control Congress. Don't just start talking about helping the middle class – start doing it. http://t.co/IaHqnzmVV0
570358936596979715,.@RepCummings &amp; I will be on @PoliticsNation with @TheRevAl in just a few minutes to discuss our Middle Class Prosperity Project. Tune in!
570307498441367552,Tune in to our 1st Middle Class Prosperity Project forum live NOW: https://t.co/9Djene2GEv #WhereAreTheWages
570307303599157249,It’s time for Washington to make different choices and make the government work for the middle class once again.
570307183361060864,"America’s middle class is working harder than ever, but millions are being squeezed to the breaking point."
570230418705915905,"Watch @RepCummings &amp; me on @Morning_Joe this morning, talking about our new Middle Class Prosperity Project: http://t.co/i8bLrJfu83"
570205640901181440,"In just a few minutes, @RepCummings &amp; I will be on @Morning_Joe to discuss our new Middle Class Prosperity Project. Tune in!"
570013119042465792,.@RepCummings &amp; I are launching a new Middle Class Prosperity Project to give working families a voice in Washington: http://t.co/Rc5quVvTOt
569966183052673024,Today I joined @WhiteHouse &amp; @LaborSec to call for stronger rules on retirement advisors to #ProtectYourSavings: http://t.co/0nIhtGdxVY
568881999844405248,"RT @NewBedford_MA: @MayorMitchellNB met w/ @SenWarren in #NewBedford today to discuss offshore wind, fishing industry. @NewBedford_MA http:…"
568880956620328960,.@USRepKeating &amp; I had a great talk with students at @UMassD today about how to help kids getting crushed with debt. http://t.co/NwljLHZ7Sg
568511789777825792,Thanks everyone who came to our Springfield office open house! Great talk about how we're fighting for Western MA. http://t.co/4JnNA2Yzze
567784030255738880,Join me Thursday at 11am for an open house in our Springfield office. I hope you'll stop by! http://t.co/RdhS5NKHbR #mapoli
567698403392364544,RT @MassAGO: Working w/ @SenWarren asking @usedgov to forgive 100s of federal student loans from for-profit school #Corinthian http://t.co/…
566009241354641409,I’m skeptical of bills promoted as helping small banks but are pushed by lobbyists for the big banks. Watch: http://t.co/0hgSHiJ1Q4
565600320798334977,The GOP's made-up Social Security crisis threatens income for millions - including over 200k in MA. Tell the GOP: No Social Security cuts.
565259974667149315,"Vaccines are safe, effective, &amp; our best chance to protect children from diseases that can kill them. Watch: http://t.co/OLTjpTlA9V"
563730994856214529,Spoke w/ @ADMNeffenger to urge the @uscoastguard to drop its challenge of a MA oil spill prevention law. They agreed! http://t.co/oC086TY9AF
563706479262572544,"Until the SEC gets tougher on companies that break the law, ordinary investors &amp; our securities markets are at risk. http://t.co/QZ8THZNxbR"
563429209205645312,.@RepCummings &amp; I sent a letter to the Fed's Gen Counsel Alvarez for details on his investigation of leaked info: http://t.co/7NcC7xjwAr
563383638759587840,Senators @PattyMurray &amp; @CantwellPress were good sports &amp; settled our Super Bowl wager today. Go Pats! http://t.co/uhSTGyrFL0
563077368844414977,Protecting waterways should be a bipartisan issue. We can’t let the GOP block the @EPA’s rule. http://t.co/5NMO3r2cNz  #ProtectCleanWater
563058611577171970,The GOP has manufactured a homeland security crisis. Let’s quit playing games with DHS &amp; pass a clean bill. #DontShutDownOurSecurity
563046453225213953,"I'm optimistic about strong new rules to protect a free &amp; open Internet, but nothing is official until the FCC votes. http://t.co/6CYeShGQcR"
563046316507693056,"RT @TomWheelerFCC: #OpenInternet is the greatest engine of free expression, innovation &amp; opportunity the world has ever known. We must prot…"
563030688644222979,"On #WorldCancerDay, support the Medical Innovation Act to increase NIH funding for cancer research. #NIHSwearJar http://t.co/VYczYRs73b"
562634346088378368,I support the #ClayHunt Act to strengthen mental health &amp; suicide prevention services for our veterans. http://t.co/QAJYhfRFwj
561253165073694720,"My new bill means more $$ for cures, more accountability for big drug companies. http://t.co/ELrXS1KHjA #NIHSwearJar http://t.co/lYXIPvRCom"
561241057913237504,Today I’ve been meeting with leaders in Scituate &amp; Marshfield to discuss recovery efforts from this week’s storm. http://t.co/SCYIxpUkaI
560955366293667841,"Today I introduced the Medical Innovation Act, new legislation to expand research funding for the NIH. http://t.co/WF7Xb5qe96 #NIHSwearJar"
560202134495703040,"RT @MassEMA: Tremendous amount of cleanup to be done, so even after midnight &amp; into tomorrow, we encourage people to only travel if necessa…"
560202124345475073,RT @MassEMA: #BREAKING Per @MassGovernor #travelban will be fully lifted as of midnight tonight #MAsnow #alert
559903654602629120,RT @MassEMA: Keep 911 lines for emergencies only. Call 211 for non-emergency storm-related questions. #MAsnow
559903633152966656,"RT @MassEMA: Do not call 9-1-1 to report power outages, report it to your utility. DO call 9-1-1 to report downed wires. #MAsnow http://t.c…"
559864396357595136,RT @MassEMA: Reminder: statewide travel ban at midnight tonight (Mon 1/26) until further notice. Exceptions: http://t.co/4cOOWYzN2q #MAsnow
559763102347309057,RT @MassEMA: A State of Emergency for the entire Commonwealth was declared today (1/26/15) as of noon (1200pm) #MASnow
559762944331087873,RT @MassDOT: .@MassGovernor Baker: Please stay off the roads. Statewide travel ban effective tonight at midnight tonight. #MAsnow
559734033324994561,RT @MassGov: Do you have a winter emergency supply kit for your home? http://t.co/3styj9jFF0 #MAsnow http://t.co/B8ZXzopaQt
559733662179414016,RT @MassEMA: Our Massachusetts Alerts app has location specific weather warnings &amp; alerts: http://t.co/4JbhipF6jv #MAsnow http://t.co/cqFr7…
558686841009090560,A SCOTUS fair housing case could continue the Court's assault on our core civil rights laws. Read my op-ed: http://t.co/BjFHMr17TT
557965214197772288,"I'm still committed to reversing #CitizensUnited. We don't run this country for corporations, we run it for people. http://t.co/a0EopAhqLR"
557738016480194561,"Great speech, Mr. President. Looking forward to working with the @WhiteHouse to build an economy that works for all our families. #SOTU"
557730681162592257,"RT @WhiteHouse: ""Lobbyists have rigged the tax code with loopholes that let some corporations pay nothing"" —President Obama #SOTU http://t.…"
557729283930869761,The @WhiteHouse is right: Medical research is good for people &amp; good for our economy. That’s how to build a stronger future. #SOTU
557727647552507907,Now's the time to let people refinance their student loans. Thank you @WhiteHouse for supporting our #BankOnStudents bill. #SOTU
557726660209156099,"Raising the minimum wage isn’t just about economics – it’s about our values. @WhiteHouse, Congress: let’s finally do this. #SOTU"
557725660412919808,"“This country does best when everyone gets their fair shot, everyone does their fair share &amp; everyone plays by the same set of rules."" #SOTU"
557724908122566657,Thank you @WhiteHouse for your commitment to protecting Wall Street reform. The big banks don’t need another giveaway. #SOTU
557617497617473536,The game is rigged when people pay higher taxes working for money than inheriting it. I support @barackobama's plan: http://t.co/K6doBCP9JK
555824980370653184,No one should have to pick between having a child &amp; paying her bills. I’m joining @BarackObama to #LeadOnLeave.  http://t.co/Ft7Wm5RpPB
555795901265219586,Great work by @BarackObama &amp; @HUDgov to reduce annual mortgage premiums by $80/month for new FHA borrowers. http://t.co/tv9YQzLhv3
555183614628233217,"RT @marty_walsh: We must move forward together. Our goal is a thriving, healthy, &amp; innovative city for all: one community that is a global …"
553288495377424384,Why is #Keystone the GOP’s top priority? Money and power. http://t.co/iNDR45bfmd
553270933302300672,"We all want to see @MassGovernor Baker succeed in building a stronger future for the Commonwealth. Congratulations, Gov. Baker! #mapoli"
553251530275831809,"Watch my @AFLCIO #RaisingWages speech about how we build an economy not just for some, but for all Americans. http://t.co/rdCzYApkwe"
552943202114998272,"Great work by @NancyPelosi, @MaxineWaters &amp; the House Dems to block the GOP from delaying the Volcker Rule for the biggest Wall St banks!"
552601645948088320,This is ridiculous. 233k people in MA receive Social Security disability benefits that could be threatened by these political games.
552601552964554752,The GOP is inventing a Social Security crisis that will threaten benefits for millions &amp; put our most vulnerable at risk.
552583375178199041,RT @MarkeyMemo: .@SenWarren Proud to partner with you for Massachusetts and the entire country! http://t.co/P7rucz0N7f
552539029905096705,Great to be with Senator @MarkeyMemo as he was sworn in again today. He’s a strong partner to fight for MA families. #mapoli
552185381459070976,Great visit to Worcester Technical HS this afternoon. Investing in our kids builds a stronger future for all of us. http://t.co/LUUi6BOs0S
551495269972717569,I’m very sorry to hear about Sen. Edward Brooke’s passing. He was a trailblazer for Massachusetts and our country. http://t.co/t3hIT1ay1k
547548361503428608,"The FDA must commit to building a bigger, safer blood supply through risk-based screening &amp; have courage to set policies based on science."
547548317622620160,"The new #FDA blood donation policy is a step forward, but it is still a lifetime ban for many gay Americans &amp; still discriminatory."
547176749495099392,"RT @MassHealth: You can get help applying for #HealthInsurance online, by phone or in-person. Get started today &amp; #StayCovered http://t.co/…"
547176678892376064,RT @MassHealth: Tomorrow is the last day to apply for health insurance coverage starting Jan 1. Get the help you need to #StayCovered http:…
546052931163004929,Delaying the Volcker Rule is one more giveaway that lets Wall Street have more time to make risky bets. http://t.co/hadEOLAAmf
545718340178952192,I was disappointed but not surprised that some Sen Republicans objected to a Truth in Settlements Act vote Tuesday: http://t.co/XvvwqtUVri
544635705113464832,"Congrats to our new Surgeon General, Dr. Vivek Murthy -- a physician &amp; instructor at @BrighamWomens &amp; @harvardmed. MA is proud of you!"
544630729817468928,"RT @leedrutman: Quick chart I made on who filed the most lobbying reports on the Section 716 repeal. Citigroup filed 30, most by far. http:…"
544555879346212865,It's time to end the discriminatory ban on blood donations from gay men. Read the letter I signed today to @HHSGov: http://t.co/hfRNpElLaV
544534060107042816,"In case you missed it, watch the speech I gave Fri night about the powerful influence of Citigroup in Washington: http://t.co/YPQ1VwOSX7"
543971128424022017,"Congress proved tonight that if you're a Wall Street bank, Washington works great for you. We lost this time but we keep fighting."
543580078933020672,"We were sent to Washington to work for the American people, not Citigroup. Watch the floor speech I just gave here: http://t.co/YPQ1VwOSX7"
543559829244354560,Heading to the Senate floor now to discuss Citigroup's bailout provision.
543503438253142016,I'm very pleased to be joining the @SenateEnergy Committee. It plays an important role in shaping our energy &amp; natural resources policies.
543192039366864896,RT @SheilaBair2013: Industry should stand-down on swaps push-out. Bair on Wall Street's mistaken power play http://t.co/1j6iDGwwsW
543181565485150209,RT @MaxineWaters: Rallying Democrats in strong opposition to #CRomnibus to stop the Wall Street giveaways and bank bailouts http://t.co/hHD…
543162743302660097,Citigroup is holding government funding hostage to ram through its government bailout provision. Join me in opposing the #CitigroupShutdown
543107484521476096,Report: Burger King will dodge up to $1.2 billion in taxes with its move to Canada http://t.co/309Du4qo8q. Antonio Weiss played a key role.
542762280010932225,Congress shouldn't support the budget package until the Wall Street giveaway is removed. Watch &amp; share ASAP: http://t.co/ZDr5rIhppe
542445575874957313,The #TortureReport is deeply troubling. Transparency is the first step toward accountability — we must always live up to our moral values.
540603476515258368,Regulations that keep generic drugs safe aren’t the reason prices are going up. Watch our recent Senate hearing: http://t.co/9uaR9nwNYt
539819289327710208,"The Senate should confirm Vivek Murthy, a highly qualified MA doctor &amp; national public health advocate. America needs a #TopDocNow"
539501281266900992,"ICYMI, our hearing with the NY Fed president to discuss their oversight failures is now online. Watch: http://t.co/aYoy8Z0ppd"
535604668802809856,"I support @barackobama’s decision on #ImmigrationAction. If House Republicans won’t do their jobs, it’s time for the President to do his."
535604544735281153,"I was proud to vote for comprehensive #immigration reform in the Senate, but House Republicans have refused a vote for over a year."
535496133620281344,Antonio Weiss lacks the background &amp; experience to oversee consumer protection at the Treasury. Enough is enough. http://t.co/128vzSr2B8
535162672103559168,I asked the @FHFA: Why hasn’t the agency helped underwater homeowners by reducing the principal on their mortgages? http://t.co/mRhSVJUoBb
534800289451491328,".@Walmart, America's largest employer, can &amp; should lead on the #minimumwage, #equalpay &amp; #schedulesthatwork. It's about economics &amp; values."
534797033790767105,"The Fed needs governors who look out for Main Street, not Wall Street. Read my @WSJ op-ed with @Sen_JoeManchin: http://t.co/Noui3qy0ry"
534767223018385408,I support #schedulesthatwork to give hourly employees more flexibility &amp; certainty at work. http://t.co/4WDR6VUZkg
533037993779822593,Sen. @EdMarkey and I have introduced a Senate resolution honoring Boston Mayor Tom Menino. Watch: http://t.co/0Hx57kzQ3e #bospoli #mapoli
532979455451754498,RT @SenatorReid: My new leadership team and I intend to make it crystal clear to the middle class that we’re fighting for them. http://t.co…
532969163233722368,.@SenatorReid asked me to join the caucus leadership as Strategic Policy Advisor. Change is tough but we're fighting for what we believe in.
531867181458653184,It's time for the @FCC to do the right thing and adopt @BarackObama's #NetNeutrality plan as soon as possible.
531867058825609216,.@BarackObama's #NetNeutrality plan is welcome news for all of us who have stood up for a free &amp; open Internet.
530394089259532288,We need a strong fiduciary rule so people can trust that investment advice they receive is in their best interest: http://t.co/tviiEWvTxJ
520632478760185856,"RT @WhiteHouse: Here's what you need to know about why it's time to #RaiseTheWage.
In less than 2 minutes.
Watch → http://t.co/Yhze6FCj6K #…"
520600883844116480,"RT @marty_walsh: It's time to #RaisetheWage to benefit 28 million+ workers nationwide, supporting families &amp; #localbiz. ​#1010now http://t.…"
516619520031866880,"What part of ""we bailed you out"" doesn't former AIG CEO Hank Greenberg understand? http://t.co/Be3gzmbNhn"
514485943127257089,RT @PattyMurray: Thank you to @SenWarren for her support of the #ECinER emergency #contraception bill! http://t.co/2a80A5guoh http://t.co/F…
514117761258496001,"RT @NOH8Campaign: ""Love is worth fighting for. I'm with NOH8 because equal means equal.” - @SenWarren (MA) for #NOH8onTheHill http://t.co/V…"
514052732014329856,"If we're going to stop climate change, we must look at Citizens United. Watch my colleague @SenWhitehouse's speech: http://t.co/djmhpdBEbt"
512647411257593856,"If CEOs won't reinvest profits in their workers, what can we do to fill that void? Watch yesterday's banking hearing: http://t.co/qgbZKfWcIQ"
512298735179952129,Fmr Rep @anthonyweiner didn’t like that I called out @RepEricCantor for his new Wall St job. Let's look at the facts: http://t.co/qXHRJUtjzi
512046378277953537,My GOP colleagues once again put millionaires &amp; billionaires before students &amp; blocked the #BankonStudents act today. http://t.co/AqmU9Mn7Oq
511953996731265026,Heading to the Senate floor with my Democratic colleagues to demand a vote on #BankonStudents right now. Tune in: http://t.co/Or8eg1ozCw
509703059791159297,At Tuesday's Banking Committee I asked the regulators: How many Wall St execs have you recommended for prosecution?  http://t.co/wiyGNoNmZs
509121967086370818,Today I spoke in support of a Constitutional amendment to regulate campaign finance &amp; rein in money in politics: http://t.co/mjw8sAIAmZ
502849129790570499,"Joined @RepTierney, @DonnaHoladay &amp; Kathleen O'Connor Ives in Newburyport to learn about Opportunity Works. http://t.co/xqLnxIyUmA"
502549860554641409,Got a fascinating tour of the @whoimedia yesterday. We make these investments in scientific research together. http://t.co/fpEldoLmpS
502197433712271360,RT @USRepKeating: Informative #Barnstable town hall discussion w/ @senwarren @danwolfma @brianmannal on a host of topics. Proud to serve #m…
502194054508343296,"Met with @WECANCENTER, an org that provides support for women in tough life transitions. We’re stronger together. http://t.co/IrqXjcfHeR"
502120690070605824,"Today I visited @CapeAbilities, a  nonprofit that employs people with disabilities to grow &amp; sell produce on the Cape http://t.co/rFVv4e6vbM"
501861483698208768,.@RepKClark &amp; I toured the Framingham Community Outpatient Clinic today &amp; held a roundtable on veterans' issues. http://t.co/ojYt32GXde
499259843795234816,I oppose the current Kinder Morgan pipeline proposal. We can do better. http://t.co/WI6ATjjumu
497847453551702016,".@RepJoeKennedy, @davidcicilline, @MarcRPacheco &amp; I welcomed Cape Verdean President Fonseca to Boston today. http://t.co/tmREONiyzT"
497023089549398016,"Via @Upworthy: ""Watch @SenWarren go off on a banker who thinks taking advantage of struggling families isn't so bad"" http://t.co/ibFBL5TedM"
496393904133271552,"Corporate inversion is freeloading. If you missed it, watch my speech on the Stop Corporate Inversions Act: https://t.co/EgyN3LmBro"
496349385048223745,Got a great tour of @WBMasonCo HQ in Brockton this morning! http://t.co/VCH6GPif4g
495310840040783872,Glad to be in Springfield for Hampden DA Mark Mastroianni’s swearing in ceremony to the US District Court! http://t.co/T5p6D7XpeP
495282179992465409,RT @GirlsIncHolyoke: U.S. Senator Elizabeth Warren came to watch the presentations and celebrate our Eureka! scholars! http://t.co/WagDugid…
495252468448509952,Great to be in Charlton to announce a federal grant that will help the fire dept get a new fire truck. http://t.co/kl0qWxBYGo
495218535812325376,Joined @MayorDanRizzo &amp; @markeymemo in Revere this morning to announce the Revere Tornado Relief Fund. #mapoli http://t.co/uEgIawjswj
494914776263585792,"I asked a top banking lobbyist: If struggling student loan borrowers can't file bankruptcy, what can they do? http://t.co/QVIcPSnx67"
494585820041318400,"When US corporations claim foreign citizenship to avoid taxes, it’s freeloading. Learn more about our new bill: https://t.co/kZBp0omKRd"
493858176228663301,Mass. continues to lead in the 21st-century innovation economy w/ new tech that is good for our environment &amp; health http://t.co/12hKmdk4RC
492376338758512641,Today is 5yrs since the last federal min wage raise went into effect. Full time workers shouldn't be in poverty—let’s #RaiseTheWage #1010now
492009583800762368,"Thanks @MassGovernor &amp; state leg for establishing the permanent Council on the Underground Economy to protect workers
http://t.co/bJCYxbCg1H"
491645513851502592,Today I said happy birthday to the @CFPB - the agency is already making a difference for families. Watch: https://t.co/OKFtT5awm3
491239250323832832,"3 yrs since opening, @CFPB is helping families in MA &amp; across the country. Read more @MassLiveNews: http://t.co/UtG8kTIClg"
489821559675420672,"Read op-ed from me, @SenJohnMcCain, @CantwellPress, @SenAngusKing on why we need a new #GlassSteagall, at @CNN: http://t.co/OMSJfedx0M"
489444349747675136,I can't believe we're still debating if employers can deny women access to birth control Watch: https://t.co/nvReRo44eB #NotMyBossBusiness
489432332009734144,I'm joining @PewTrusts today to talk #postalbanking. Watch here: http://t.co/KXiOfRQ87t #pewPObanking
489143531844685824,RT @MassEMA: TORNADO warning for parts of #Middlesex county till 500PM. Take cover now! http://t.co/zVgXNCoD6b  #alert
486961732368498689,Happy to join @RealBankReform @Public_Citizen to receive 600k signatures supporting a 21st Century #GlassSteagall Act http://t.co/NASlfa1jmP
486268379377176576,RT @MassEMA: TORNADO warning for parts of #Middlesex and #Suffolk counties till 615PM. Take cover now!! http://t.co/0nH7ddBQFG #alert
486258491632668673,RT @MassEMA: TORNADO warning for parts of #Middlesex and #Worcester counties till 530PM. Take cover now!! http://t.co/pzxJimazhM #alert
486151939361878016,My office is now accepting applications for U.S. service academy nominations for the Class of 2019. Learn more: http://t.co/5e1OomEDZx
484438009891528705,I'm pleased @Energy took a big step toward developing clean wind energy off the MA coast http://t.co/PNsqgE5rlB
482956736962502656,Beautiful morning in #NewBedford for the #CharlesWMorgan Homecoming Celebration http://t.co/b6MJmCETDX
478626018375520256,"Today I spoke to @ACSCANMA in Boston about increasing funding for @NIH, to renew our nation's commitment to research http://t.co/g2cPpYVR9H"
477512145090150400,Watch @SenSanders read stories about crushing student debt &amp; why we must keep fighting to give students a #fairshot: https://t.co/MKgZWl2vXC
476727443643174912,"Just voted on the Senate floor for #BankOnStudents, to give our kids a #fairshot at building a future"
476423783545597952,RT @MarkUdall: Joined @SenWarren &amp; @genprogress to show how our #BankOnStudents bill will help #CO's grads &amp; strengthen our econ. http://t.…
476420367108833281,Students gathered at the Capitol today w/ more than 300k signatures calling on Congress to #BankOnStudents #FairShot http://t.co/OULOBQhIcI
476093870883614721,Thanks! MT @RevJJackson @SenWarren hit another bases-loaded HOME RUN 2 unburden #studentloandebt. This bill deserves SUPPORT #BankOnStudents
476058620212543489,RT @SenateDems: Join @SenWarren and @SenateDems in our fight to help Americans reduce their student loan debt. #BankOnStudents http://t.co/…
474290506743447552,Heading to Senate floor now to talk about why we need to pass #BankOnStudents. Watch:  http://t.co/UVbGWKzQUq
473953584275398659,.@EPA's Clean Power Plan is a powerful step in the fight to protect our health &amp; environment &amp; tackle #climatechange https://t.co/EeWGe0YG4f
473889777381830656,At 3:30p ET I'll be on a live chat to answer Qs on student loan refinancing w/ @senatorbaldwin @senblumenthal. RSVP: http://t.co/poiqgIhoVE
473542500100366336,Student debt slows our recovery &amp; crushes families—@SenateDems are fighting to give grads a #fairshot #bankonstudents http://t.co/GcPfVlFye6
473488462675709953,"Great to speak w/ @THE_PFFM in #Framingham today! Firefighters are always there for us, &amp; we must be there for them."
472487392033923072,"RT @MayorNarkewicz: FEMA grants Northampton $64,800 for Florence Fire Station safety upgrades  - TY @SenWarren @MarkeyMemo @RepMcGovern htt…"
470919408052092928,Memorial Day is a time to honor the sacrifices our servicemembers make to protect our families. Watch my message: http://t.co/ZZOEVFzf2S
469888424028405760,The Sen. passed a women's heart health resolution I introed w/ @lisamurkowski @SenatorBarb @SenatorCollins #screenus  http://t.co/XMB66m1ac3
469224366602207233,"I joined @SenatorBoxer, @SenWhitehouse &amp; colleagues today to #SoundTheAlarm4Climate #ActOnClimate http://t.co/3olW6LpM4l"
469148366459654145,RT if you agree. We must #ActOnClimate now to build a better future for ourselves &amp; our kids. #SoundTheAlarm4Climate http://t.co/wvSwfudICO
468857307309551617,Thank you @RepKClark for introducing your 1st bill today to strengthen child care —an impt issue for working families http://t.co/THLfGGJMu5
468422086449721344,"Today I spoke at a #WorkingFamilies forum w/ @USDOL in Cambridge on why we need #equalpay, #raisethewage, &amp; #BankOnStudents"
468396396186701824,"RT @nielslesniewski: RT @wgdb: Elizabeth Warren Leads Progressive Charge, but Has GOP Admirers Too http://t.co/PbPHniPVSe"
466935215256911872,We need to pass #BankOnStudents so kids can refinance student debt &amp; have a #fairshot at an education #TBT http://t.co/5xVXuSb0z2
465949236396584960,Student loan borrowers should be able to refinance their debt. Watch my @NECN interview on #BankOnStudents: http://t.co/IYPfDCLx5t
464101082164396032,Excited to announce $32.9M in @americorps grants for MA. Proud of the Commonwealth's leadership in #nationalservice http://t.co/dPCg5JH9qa
463806135930073088,RT @RepTierney: I introduced a bill today with @SenWarren and @askgeorge to allow existing student loan borrowers to refinance http://t.co/…
463767476065800192,RT @SenatorHeitkamp: Introduced bill w/@SenWarren to help students refinance student loans to lower rate &amp; avoid being stuck in debt for yr…
463761834554974208,I introduced the #BankOnStudents Emergency Loan Refinancing Act to help our economy &amp; give grads a #fairshot. Watch: https://t.co/v55hXwCYyz
463683599783714816,Today I'm introducing a bill to allow student loan borrowers to refinance their debt. Learn more: http://t.co/836RxvI3To
463355544628367361,"High student debt makes it hard for grads to buy homes &amp; cars, start businesses &amp; save $. We should invest in kids &amp; give them a #fairshot"
463349377265070080,"Our young people deserve a #fairshot, but $1.2 trillion in total student loan debt is crushing graduates &amp; weighing down our economy"
461933092551528449,We know how to strengthen the middle class in this country - because we've done it before. Read my @CNN op-ed today: http://t.co/9HhDmuoHXM
461548967105671168,We need meaningful inclusion of women in NIH trials to ensure women get the medical care they deserve. Read more: http://t.co/tocIW62zXe
460841646973014016,I've got 14 mil reasons to #RaisetheWage: over 14 mil kids have parents whose wages would go up. Let's give our families a #FairShot
460068596048465921,"RT @RepJoeKennedy: Time to clean out your medicine cabinet! For a list of #MA4 communities participating in #RxTakeBack Day, click here htt…"
458313080272080897,Cheering on the amazing runners at the Boston Marathon on this beautiful Patriots’ Day. #BostonStrong
456128105003089920,Please join in a moment of silence at 2:49pm ET today to remember the anniversary of the #BostonMarathon tragedy #BostonStrong
455795986196340736,"RT @cschools: Thank you @SenWarren for speaking w/ Citizen Schools &amp; students from Boston, Chicago &amp; Newark! #expandlearning http://t.co/RZ…"
454697016002887680,Looking forward to it! MT @mayortommenino Thrilled to host @SenWarren 1:30p Mon to speak w/ #BU students. Sign up! http://t.co/Wky6E7DoTO
453632288166006784,Women are tired of hearing pay inequality isn’t real or it’s somehow our fault-&amp; we’re ready to fight back #EqualPay  http://t.co/O9RdRjQiv1
453547854691594241,"RT @emkinstitute: Join the Edward M. Kennedy 
Institute for the US Senate
@emkinstitute in supporting the 
Boston Marathon #WeRunTogether
#…"
451837929271615488,"It’s time to #RaiseTheWage, honor working families, &amp; end corporate welfare for companies paying poverty-level wages: http://t.co/dCpuaKz0h6"
451071638663352320,It’s obscene the govt charges more interest than needed to run the student loan program - students deserve a #refund https://t.co/879yawKlPI
450712072595075073,.@dbernstein I’m going with 96 #Redsox wins in 2014 - &amp; looking fwd to the first W today. @davidortiz for team MVP #GoSox
450651642380427264,"At a @SenateAging hearing, I asked: is the gov’t doing enough to deter #Medicare fraud? Watch: https://t.co/bn4AGnzW5B"
450638722695188480,Great to speak at @AssociatedECE this morning about why we need to invest in high-quality #earlyed for our kids
449636633345032192,Glad to welcome @SenateAging to Twitter! #FF for info on our work for seniors
448561083209756672,Enjoyed joining small businesses from across MA at the Business Matchmaker in Roxbury yesterday: http://t.co/IgoXdGRaCZ
448104600952774656,RT @US_GSAR1: .@SenWarren visits with attendees during Mass Business Matchmaker this morning at Roxbury CC. http://t.co/RTLPA4pbYx
445986505694412800,"Less than a week to go until the MA Business Matchmaker on 3/24! Watch &amp; share my video message, &amp; sign up to attend https://t.co/nWNn0F7NMW"
